num,fecha,clave_edo,estado,clave_mun,municipio,categoria,tipo
280,2016-10-04,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
281,2016-10-04,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
282,2016-10-04,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
283,2016-10-04,05,Coahuila de Zaragoza,05035,Torreón,Vandalismo al Tren,Cierre de Angulares
284,2016-10-04,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
285,2016-10-04,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Cierre de Angulares
286,2016-10-04,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
287,2016-10-04,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
288,2016-10-04,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
289,2016-10-04,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
290,2016-10-04,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Material Rodante
291,2016-10-04,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
292,2016-10-04,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
293,2016-10-04,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
294,2016-10-04,15,México,15057,Naucalpan de Juárez,Vandalismo al Tren,Material Rodante
295,2016-10-05,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
296,2016-10-05,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
297,2016-10-05,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
298,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
299,2016-10-05,11,Guanajuato,11020,León,Vandalismo al Tren,Cierre de Angulares
300,2016-10-05,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
301,2016-10-05,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
302,2016-10-05,21,Puebla,21110,Palmar de Bravo,Vandalismo al Tren,Cierre de Angulares
303,2016-10-05,13,Hidalgo,13064,Tepetitlán,Vandalismo al Tren,Cierre de Angulares
304,2016-10-05,13,Hidalgo,13076,Tula de Allende,Vandalismo en Vía,Componentes de Señales
305,2016-10-05,30,Veracruz de Ignacio de la Llave,30014,Amatlán de Los Reyes,Vandalismo al Tren,Cierre de Angulares
306,2016-10-05,26,Sonora,26025,Empalme,Vandalismo al Tren,Cierre de Angulares
307,2016-10-05,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
308,2016-10-05,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
309,2016-10-05,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
310,2016-10-05,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
311,2016-10-05,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
312,2016-10-05,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
313,2016-10-05,26,Sonora,26020,Carbó,Vandalismo al Tren,Cierre de Angulares
314,2016-10-05,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
315,2016-10-05,14,Jalisco,14055,Magdalena,Vandalismo al Tren,Cierre de Angulares
316,2016-10-05,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
317,2016-10-05,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
318,2016-10-05,15,México,15104,Tlalnepantla de Baz,Robo a Tren,Material Rodante
319,2016-10-05,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
320,2016-10-05,20,Oaxaca,20044,Loma Bonita,Vandalismo al Tren,Cierre de Angulares
321,2016-10-05,14,Jalisco,14035,Encarnación de Díaz,Vandalismo al Tren,Cierre de Angulares
322,2016-10-05,13,Hidalgo,13064,Tepetitlán,Vandalismo al Tren,Cierre de Angulares
323,2016-10-05,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
324,2016-10-05,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
325,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
326,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
327,2016-10-05,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
328,2016-10-05,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
329,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
330,2016-10-05,13,Hidalgo,13064,Tepetitlán,Vandalismo al Tren,Cierre de Angulares
331,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
332,2016-10-05,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
333,2016-10-05,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
334,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
335,2016-10-05,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Cierre de Angulares
336,2016-10-05,13,Hidalgo,13059,Tecozautla,Vandalismo en Vía,Obstrucción de Vía
337,2016-10-05,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
338,2016-10-05,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
339,2016-10-05,18,Nayarit,18017,Tepic,Vandalismo al Tren,Cierre de Angulares
340,2016-10-05,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
341,2016-10-05,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
342,2016-10-05,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
343,2016-10-05,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
344,2016-10-05,26,Sonora,26036,Magdalena,Vandalismo al Tren,Cierre de Angulares
345,2016-10-05,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
346,2016-10-05,14,Jalisco,14045,Ixtlahuacán del Río,Vandalismo al Tren,Cierre de Angulares
347,2016-10-05,11,Guanajuato,11001,Abasolo,Vandalismo al Tren,Cierre de Angulares
348,2016-10-05,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
349,2016-10-05,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
350,2016-10-05,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Tren Dividido
351,2016-10-05,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
352,2016-10-05,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
353,2016-10-05,02,Baja California,02002,Mexicali,Vandalismo al Tren,Cierre de Angulares
354,2016-10-05,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
355,2016-10-05,11,Guanajuato,11009,Comonfort,Vandalismo al Tren,Apertura de Unidades
356,2016-10-05,11,Guanajuato,11009,Comonfort,Vandalismo al Tren,Apertura de Unidades
357,2016-10-05,11,Guanajuato,11009,Comonfort,Vandalismo al Tren,Apertura de Unidades
358,2016-10-05,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
359,2016-10-05,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Tren Dividido
360,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
361,2016-10-05,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
362,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
363,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
364,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
365,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
366,2016-10-05,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
367,2016-10-05,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
368,2016-10-05,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
369,2016-10-05,15,México,15057,Naucalpan de Juárez,Vandalismo al Tren,Material Rodante
370,2016-10-05,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
371,2016-10-06,21,Puebla,21114,Puebla,Vandalismo al Tren,Cierre de Angulares
372,2016-10-06,15,México,15091,Teoloyucan,Vandalismo al Tren,Cierre de Angulares
373,2016-10-06,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
374,2016-10-06,14,Jalisco,14045,Ixtlahuacán del Río,Vandalismo al Tren,Cierre de Angulares
375,2016-10-06,26,Sonora,26033,Huatabampo,Vandalismo al Tren,Cierre de Angulares
376,2016-10-06,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
377,2016-10-06,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
378,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
379,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
380,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
381,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
382,2016-10-06,26,Sonora,26042,Navojoa,Vandalismo al Tren,Personas Ajenas
383,2016-10-06,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
384,2016-10-06,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
385,2016-10-06,30,Veracruz de Ignacio de la Llave,30087,Xalapa,Robo a Vía,Componentes de Vía
386,2016-10-06,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
387,2016-10-06,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
388,2016-10-06,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
389,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
390,2016-10-06,01,Aguascalientes,01001,Aguascalientes,Vandalismo en Vía,Aparatos de Vía
391,2016-10-06,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
392,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
393,2016-10-06,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
394,2016-10-06,14,Jalisco,14040,Hostotipaquillo,Vandalismo al Tren,Cierre de Angulares
395,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
396,2016-10-06,26,Sonora,26025,Empalme,Vandalismo al Tren,Cierre de Angulares
397,2016-10-06,21,Puebla,21104,Nopalucan,Vandalismo al Tren,Cierre de Angulares
398,2016-10-06,22,Querétaro,22011,El Marqués,Vandalismo al Tren,Cierre de Angulares
399,2016-10-06,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
400,2016-10-06,32,Zacatecas,32001,Apozol,Vandalismo al Tren,Cierre de Angulares
401,2016-10-06,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
402,2016-10-06,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
403,2016-10-06,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Cierre de Angulares
404,2016-10-06,11,Guanajuato,11020,León,Vandalismo al Tren,Cierre de Angulares
405,2016-10-06,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
406,2016-10-06,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
407,2016-10-06,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
408,2016-10-06,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
409,2016-10-06,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
410,2016-10-06,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Apertura de Unidades
411,2016-10-06,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
412,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
413,2016-10-06,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
414,2016-10-06,19,Nuevo León,19038,Montemorelos,Robo a Tren,Material Rodante
415,2016-10-06,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
416,2016-10-06,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
417,2016-10-06,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
418,2016-10-06,22,Querétaro,22005,Colón,Vandalismo al Tren,Cierre de Angulares
419,2016-10-06,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
420,2016-10-06,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
421,2016-10-06,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
422,2016-10-06,29,Tlaxcala,29035,Tocatlán,Vandalismo al Tren,Cierre de Angulares
423,2016-10-06,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
424,2016-10-06,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
425,2016-10-06,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
426,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
427,2016-10-06,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
428,2016-10-06,14,Jalisco,14066,Poncitlán,Vandalismo al Tren,Cierre de Angulares
429,2016-10-06,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
430,2016-10-06,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
431,2016-10-06,05,Coahuila de Zaragoza,05033,San Pedro,Vandalismo al Tren,Cierre de Angulares
432,2016-10-06,21,Puebla,21053,Chignahuapan,Vandalismo al Tren,Cierre de Angulares
433,2016-10-06,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Apertura de Unidades
434,2016-10-06,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Tren Dividido
435,2016-10-06,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Tren Dividido
436,2016-10-06,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
437,2016-10-06,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
438,2016-10-06,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
439,2016-10-06,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
440,2016-10-06,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
441,2016-10-06,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
442,2016-10-06,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
443,2016-10-06,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
444,2016-10-06,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
445,2016-10-06,05,Coahuila de Zaragoza,05030,Saltillo,Vandalismo al Tren,Material Rodante
446,2016-10-06,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
447,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
448,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
449,2016-10-06,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
450,2016-10-06,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
451,2016-10-07,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
452,2016-10-07,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
453,2016-10-07,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
454,2016-10-07,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
455,2016-10-07,32,Zacatecas,32056,Zacatecas,Vandalismo al Tren,Cierre de Angulares
456,2016-10-07,22,Querétaro,22011,El Marqués,Vandalismo al Tren,Cierre de Angulares
457,2016-10-07,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
458,2016-10-07,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Cierre de Angulares
459,2016-10-07,30,Veracruz de Ignacio de la Llave,30142,San Juan Evangelista,Vandalismo al Tren,Tren Dividido
460,2016-10-07,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
461,2016-10-07,13,Hidalgo,13059,Tecozautla,Vandalismo en Vía,Obstrucción de Vía
462,2016-10-07,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
463,2016-10-07,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
464,2016-10-07,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Personas Ajenas
465,2016-10-07,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
466,2016-10-07,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Robo a Vía,Componentes de Vía
467,2016-10-07,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Apertura de Unidades
468,2016-10-07,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
469,2016-10-07,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
470,2016-10-07,19,Nuevo León,19039,Monterrey,Robo a Tren,Material Rodante
471,2016-10-07,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Robo a Vía,Componentes de Vía
472,2016-10-07,25,Sinaloa,25015,Salvador Alvarado,Vandalismo al Tren,Cierre de Angulares
473,2016-10-07,30,Veracruz de Ignacio de la Llave,30054,Chacaltianguis,Vandalismo al Tren,Cierre de Angulares
474,2016-10-07,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
475,2016-10-07,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
476,2016-10-07,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
477,2016-10-07,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
478,2016-10-07,25,Sinaloa,25011,Guasave,Vandalismo al Tren,Cierre de Angulares
479,2016-10-07,11,Guanajuato,11037,Silao,Vandalismo al Tren,Cierre de Angulares
480,2016-10-07,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
481,2016-10-07,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
482,2016-10-07,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
483,2016-10-07,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
484,2016-10-07,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
485,2016-10-07,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
486,2016-10-07,01,Aguascalientes,01011,San Francisco de los Romo,Vandalismo al Tren,Cierre de Angulares
487,2016-10-07,25,Sinaloa,25012,Mazatlán,Vandalismo al Tren,Cierre de Angulares
488,2016-10-07,13,Hidalgo,13029,Huichapan,Vandalismo en Vía,Obstrucción de Vía
489,2016-10-07,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Cierre de Angulares
490,2016-10-07,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Apertura de Unidades
491,2016-10-07,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Cierre de Angulares
492,2016-10-07,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Cierre de Angulares
493,2016-10-07,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Cierre de Angulares
494,2016-10-07,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
495,2016-10-07,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
496,2016-10-07,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
497,2016-10-07,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Material Rodante
498,2016-10-07,15,México,15057,Naucalpan de Juárez,Vandalismo al Tren,Material Rodante
499,2016-10-08,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
500,2016-10-08,13,Hidalgo,13029,Huichapan,Vandalismo en Vía,Obstrucción de Vía
501,2016-10-08,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Cierre de Angulares
502,2016-10-08,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
503,2016-10-08,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
504,2016-10-08,26,Sonora,26018,Cajeme,Vandalismo al Tren,Cierre de Angulares
505,2016-10-08,01,Aguascalientes,01006,Pabellón de Arteaga,Vandalismo al Tren,Cierre de Angulares
506,2016-10-08,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
507,2016-10-08,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
508,2016-10-08,32,Zacatecas,32056,Zacatecas,Vandalismo al Tren,Cierre de Angulares
509,2016-10-08,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
510,2016-10-08,01,Aguascalientes,01011,San Francisco de los Romo,Vandalismo al Tren,Cierre de Angulares
511,2016-10-08,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
512,2016-10-08,29,Tlaxcala,29038,Tzompantepec,Vandalismo al Tren,Cierre de Angulares
513,2016-10-08,30,Veracruz de Ignacio de la Llave,30068,Fortín,Vandalismo al Tren,Cierre de Angulares
514,2016-10-08,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
